evarname,pvarname,n,e_table_name,p_table_name
DSQTVK,RSV_InverseSimpsonSD,879,DSQTOT_F,ALPHADIVERSITY_F
DSQTZINC,RB_ObservedOTUsMean,1141,DSQTOT_F,ALPHADIVERSITY_F
DSQTZINC,RB_ObservedOTUsSD,1141,DSQTOT_F,ALPHADIVERSITY_F
DSQTZINC,RB_FaPhyloDivMean,1141,DSQTOT_F,ALPHADIVERSITY_F
DSQTZINC,RB_FaPhyloDivSD,1141,DSQTOT_F,ALPHADIVERSITY_F
DSQTZINC,RB_ShanWienDivMean,1141,DSQTOT_F,ALPHADIVERSITY_F
DSQTZINC,RB_ShanWienDivSD,1141,DSQTOT_F,ALPHADIVERSITY_F
DSQTZINC,RB_InverseSimpsonMean,1141,DSQTOT_F,ALPHADIVERSITY_F
DSQTZINC,RB_InverseSimpsonSD,1141,DSQTOT_F,ALPHADIVERSITY_F
DSQTZINC,RSV_ObservedOTUsMean,1141,DSQTOT_F,ALPHADIVERSITY_F
DSQTZINC,RSV_ObservedOTUsSD,1141,DSQTOT_F,ALPHADIVERSITY_F
DSQTZINC,RSV_FaPhyloDivMean,1141,DSQTOT_F,ALPHADIVERSITY_F
DSQTZINC,RSV_FaPhyloDivSD,1141,DSQTOT_F,ALPHADIVERSITY_F
DSQTZINC,RSV_ShanWienDivMean,1141,DSQTOT_F,ALPHADIVERSITY_F
DSQTZINC,RSV_ShanWienDivSD,1141,DSQTOT_F,ALPHADIVERSITY_F
DSQTZINC,RSV_InverseSimpsonMean,1141,DSQTOT_F,ALPHADIVERSITY_F
DSQTZINC,RSV_InverseSimpsonSD,1141,DSQTOT_F,ALPHADIVERSITY_F
HOQ065,RB_ObservedOTUsMean,4873,HOQ_F,ALPHADIVERSITY_F
HOQ065,RB_ObservedOTUsSD,4873,HOQ_F,ALPHADIVERSITY_F
HOQ065,RB_FaPhyloDivMean,4873,HOQ_F,ALPHADIVERSITY_F
HOQ065,RB_FaPhyloDivSD,4873,HOQ_F,ALPHADIVERSITY_F
HOQ065,RB_ShanWienDivMean,4873,HOQ_F,ALPHADIVERSITY_F
HOQ065,RB_ShanWienDivSD,4873,HOQ_F,ALPHADIVERSITY_F
HOQ065,RB_InverseSimpsonMean,4873,HOQ_F,ALPHADIVERSITY_F
HOQ065,RB_InverseSimpsonSD,4873,HOQ_F,ALPHADIVERSITY_F
HOQ065,RSV_ObservedOTUsMean,4873,HOQ_F,ALPHADIVERSITY_F
HOQ065,RSV_ObservedOTUsSD,4873,HOQ_F,ALPHADIVERSITY_F
HOQ065,RSV_FaPhyloDivMean,4873,HOQ_F,ALPHADIVERSITY_F
HOQ065,RSV_FaPhyloDivSD,4873,HOQ_F,ALPHADIVERSITY_F
HOQ065,RSV_ShanWienDivMean,4873,HOQ_F,ALPHADIVERSITY_F
HOQ065,RSV_ShanWienDivSD,4873,HOQ_F,ALPHADIVERSITY_F
HOQ065,RSV_InverseSimpsonMean,4873,HOQ_F,ALPHADIVERSITY_F
HOQ065,RSV_InverseSimpsonSD,4873,HOQ_F,ALPHADIVERSITY_F
LBDHBG,RB_ObservedOTUsMean,4648,HEPBD_F,ALPHADIVERSITY_F
LBDHBG,RB_ObservedOTUsSD,4648,HEPBD_F,ALPHADIVERSITY_F
LBDHBG,RB_FaPhyloDivMean,4648,HEPBD_F,ALPHADIVERSITY_F
LBDHBG,RB_FaPhyloDivSD,4648,HEPBD_F,ALPHADIVERSITY_F
LBDHBG,RB_ShanWienDivMean,4648,HEPBD_F,ALPHADIVERSITY_F
LBDHBG,RB_ShanWienDivSD,4648,HEPBD_F,ALPHADIVERSITY_F
LBDHBG,RB_InverseSimpsonMean,4648,HEPBD_F,ALPHADIVERSITY_F
LBDHBG,RB_InverseSimpsonSD,4648,HEPBD_F,ALPHADIVERSITY_F
LBDHBG,RSV_ObservedOTUsMean,4648,HEPBD_F,ALPHADIVERSITY_F
LBDHBG,RSV_ObservedOTUsSD,4648,HEPBD_F,ALPHADIVERSITY_F
LBDHBG,RSV_FaPhyloDivMean,4648,HEPBD_F,ALPHADIVERSITY_F
LBDHBG,RSV_FaPhyloDivSD,4648,HEPBD_F,ALPHADIVERSITY_F
LBDHBG,RSV_ShanWienDivMean,4648,HEPBD_F,ALPHADIVERSITY_F
LBDHBG,RSV_ShanWienDivSD,4648,HEPBD_F,ALPHADIVERSITY_F
LBDHBG,RSV_InverseSimpsonMean,4648,HEPBD_F,ALPHADIVERSITY_F
LBDHBG,RSV_InverseSimpsonSD,4648,HEPBD_F,ALPHADIVERSITY_F
LBDHD,RB_ObservedOTUsMean,4648,HEPBD_F,ALPHADIVERSITY_F
LBDHD,RB_ObservedOTUsSD,4648,HEPBD_F,ALPHADIVERSITY_F
LBDHD,RB_FaPhyloDivMean,4648,HEPBD_F,ALPHADIVERSITY_F
LBDHD,RB_FaPhyloDivSD,4648,HEPBD_F,ALPHADIVERSITY_F
LBDHD,RB_ShanWienDivMean,4648,HEPBD_F,ALPHADIVERSITY_F
LBDHD,RB_ShanWienDivSD,4648,HEPBD_F,ALPHADIVERSITY_F
LBDHD,RB_InverseSimpsonMean,4648,HEPBD_F,ALPHADIVERSITY_F
LBDHD,RB_InverseSimpsonSD,4648,HEPBD_F,ALPHADIVERSITY_F
LBDHD,RSV_ObservedOTUsMean,4648,HEPBD_F,ALPHADIVERSITY_F
LBDHD,RSV_ObservedOTUsSD,4648,HEPBD_F,ALPHADIVERSITY_F
LBDHD,RSV_FaPhyloDivMean,4648,HEPBD_F,ALPHADIVERSITY_F
LBDHD,RSV_FaPhyloDivSD,4648,HEPBD_F,ALPHADIVERSITY_F
LBDHD,RSV_ShanWienDivMean,4648,HEPBD_F,ALPHADIVERSITY_F
LBDHD,RSV_ShanWienDivSD,4648,HEPBD_F,ALPHADIVERSITY_F
LBDHD,RSV_InverseSimpsonMean,4648,HEPBD_F,ALPHADIVERSITY_F
LBDHD,RSV_InverseSimpsonSD,4648,HEPBD_F,ALPHADIVERSITY_F
LBXHBC,RB_ObservedOTUsMean,4648,HEPBD_F,ALPHADIVERSITY_F
LBXHBC,RB_ObservedOTUsSD,4648,HEPBD_F,ALPHADIVERSITY_F
LBXHBC,RB_FaPhyloDivMean,4648,HEPBD_F,ALPHADIVERSITY_F
LBXHBC,RB_FaPhyloDivSD,4648,HEPBD_F,ALPHADIVERSITY_F
LBXHBC,RB_ShanWienDivMean,4648,HEPBD_F,ALPHADIVERSITY_F
LBXHBC,RB_ShanWienDivSD,4648,HEPBD_F,ALPHADIVERSITY_F
LBXHBC,RB_InverseSimpsonMean,4648,HEPBD_F,ALPHADIVERSITY_F
LBXHBC,RB_InverseSimpsonSD,4648,HEPBD_F,ALPHADIVERSITY_F
LBXHBC,RSV_ObservedOTUsMean,4648,HEPBD_F,ALPHADIVERSITY_F
LBXHBC,RSV_ObservedOTUsSD,4648,HEPBD_F,ALPHADIVERSITY_F
LBXHBC,RSV_FaPhyloDivMean,4648,HEPBD_F,ALPHADIVERSITY_F
LBXHBC,RSV_FaPhyloDivSD,4648,HEPBD_F,ALPHADIVERSITY_F
LBXHBC,RSV_ShanWienDivMean,4648,HEPBD_F,ALPHADIVERSITY_F
LBXHBC,RSV_ShanWienDivSD,4648,HEPBD_F,ALPHADIVERSITY_F
LBXHBC,RSV_InverseSimpsonMean,4648,HEPBD_F,ALPHADIVERSITY_F
LBXHBC,RSV_InverseSimpsonSD,4648,HEPBD_F,ALPHADIVERSITY_F
LBDHCV,RB_ObservedOTUsMean,4648,HEPC_F,ALPHADIVERSITY_F
LBDHCV,RB_ObservedOTUsSD,4648,HEPC_F,ALPHADIVERSITY_F
LBDHCV,RB_FaPhyloDivMean,4648,HEPC_F,ALPHADIVERSITY_F
LBDHCV,RB_FaPhyloDivSD,4648,HEPC_F,ALPHADIVERSITY_F
LBDHCV,RB_ShanWienDivMean,4648,HEPC_F,ALPHADIVERSITY_F
LBDHCV,RB_ShanWienDivSD,4648,HEPC_F,ALPHADIVERSITY_F
LBDHCV,RB_InverseSimpsonMean,4648,HEPC_F,ALPHADIVERSITY_F
LBDHCV,RB_InverseSimpsonSD,4648,HEPC_F,ALPHADIVERSITY_F
LBDHCV,RSV_ObservedOTUsMean,4648,HEPC_F,ALPHADIVERSITY_F
LBDHCV,RSV_ObservedOTUsSD,4648,HEPC_F,ALPHADIVERSITY_F
LBDHCV,RSV_FaPhyloDivMean,4648,HEPC_F,ALPHADIVERSITY_F
LBDHCV,RSV_FaPhyloDivSD,4648,HEPC_F,ALPHADIVERSITY_F
LBDHCV,RSV_ShanWienDivMean,4648,HEPC_F,ALPHADIVERSITY_F
LBDHCV,RSV_ShanWienDivSD,4648,HEPC_F,ALPHADIVERSITY_F
LBDHCV,RSV_InverseSimpsonMean,4648,HEPC_F,ALPHADIVERSITY_F
LBDHCV,RSV_InverseSimpsonSD,4648,HEPC_F,ALPHADIVERSITY_F
LBXHCG,RB_ObservedOTUsMean,54,HEPC_F,ALPHADIVERSITY_F
LBXHCG,RB_ObservedOTUsSD,54,HEPC_F,ALPHADIVERSITY_F
LBXHCG,RB_FaPhyloDivMean,54,HEPC_F,ALPHADIVERSITY_F
LBXHCG,RB_FaPhyloDivSD,54,HEPC_F,ALPHADIVERSITY_F
LBXHCG,RB_ShanWienDivMean,54,HEPC_F,ALPHADIVERSITY_F
LBXHCG,RB_ShanWienDivSD,54,HEPC_F,ALPHADIVERSITY_F
LBXHCG,RB_InverseSimpsonMean,54,HEPC_F,ALPHADIVERSITY_F
LBXHCG,RB_InverseSimpsonSD,54,HEPC_F,ALPHADIVERSITY_F
LBXHCG,RSV_ObservedOTUsMean,54,HEPC_F,ALPHADIVERSITY_F
LBXHCG,RSV_ObservedOTUsSD,54,HEPC_F,ALPHADIVERSITY_F
LBXHCG,RSV_FaPhyloDivMean,54,HEPC_F,ALPHADIVERSITY_F
LBXHCG,RSV_FaPhyloDivSD,54,HEPC_F,ALPHADIVERSITY_F
LBXHCG,RSV_ShanWienDivMean,54,HEPC_F,ALPHADIVERSITY_F
LBXHCG,RSV_ShanWienDivSD,54,HEPC_F,ALPHADIVERSITY_F
LBXHCG,RSV_InverseSimpsonMean,54,HEPC_F,ALPHADIVERSITY_F
LBXHCG,RSV_InverseSimpsonSD,54,HEPC_F,ALPHADIVERSITY_F
LBXHCR,RB_ObservedOTUsMean,86,HEPC_F,ALPHADIVERSITY_F
LBXHCR,RB_ObservedOTUsSD,86,HEPC_F,ALPHADIVERSITY_F
LBXHCR,RB_FaPhyloDivMean,86,HEPC_F,ALPHADIVERSITY_F
LBXHCR,RB_FaPhyloDivSD,86,HEPC_F,ALPHADIVERSITY_F
LBXHCR,RB_ShanWienDivMean,86,HEPC_F,ALPHADIVERSITY_F
LBXHCR,RB_ShanWienDivSD,86,HEPC_F,ALPHADIVERSITY_F
LBXHCR,RB_InverseSimpsonMean,86,HEPC_F,ALPHADIVERSITY_F
LBXHCR,RB_InverseSimpsonSD,86,HEPC_F,ALPHADIVERSITY_F
LBXHCR,RSV_ObservedOTUsMean,86,HEPC_F,ALPHADIVERSITY_F
LBXHCR,RSV_ObservedOTUsSD,86,HEPC_F,ALPHADIVERSITY_F
LBXHCR,RSV_FaPhyloDivMean,86,HEPC_F,ALPHADIVERSITY_F
LBXHCR,RSV_FaPhyloDivSD,86,HEPC_F,ALPHADIVERSITY_F
LBXHCR,RSV_ShanWienDivMean,86,HEPC_F,ALPHADIVERSITY_F
LBXHCR,RSV_ShanWienDivSD,86,HEPC_F,ALPHADIVERSITY_F
LBXHCR,RSV_InverseSimpsonMean,86,HEPC_F,ALPHADIVERSITY_F
LBXHCR,RSV_InverseSimpsonSD,86,HEPC_F,ALPHADIVERSITY_F
LBDHEG,RB_ObservedOTUsMean,4648,HEPE_F,ALPHADIVERSITY_F
LBDHEG,RB_ObservedOTUsSD,4648,HEPE_F,ALPHADIVERSITY_F
LBDHEG,RB_FaPhyloDivMean,4648,HEPE_F,ALPHADIVERSITY_F
LBDHEG,RB_FaPhyloDivSD,4648,HEPE_F,ALPHADIVERSITY_F
LBDHEG,RB_ShanWienDivMean,4648,HEPE_F,ALPHADIVERSITY_F
LBDHEG,RB_ShanWienDivSD,4648,HEPE_F,ALPHADIVERSITY_F
LBDHEG,RB_InverseSimpsonMean,4648,HEPE_F,ALPHADIVERSITY_F
LBDHEG,RB_InverseSimpsonSD,4648,HEPE_F,ALPHADIVERSITY_F
LBDHEG,RSV_ObservedOTUsMean,4648,HEPE_F,ALPHADIVERSITY_F
LBDHEG,RSV_ObservedOTUsSD,4648,HEPE_F,ALPHADIVERSITY_F
LBDHEG,RSV_FaPhyloDivMean,4648,HEPE_F,ALPHADIVERSITY_F
LBDHEG,RSV_FaPhyloDivSD,4648,HEPE_F,ALPHADIVERSITY_F
LBDHEG,RSV_ShanWienDivMean,4648,HEPE_F,ALPHADIVERSITY_F
LBDHEG,RSV_ShanWienDivSD,4648,HEPE_F,ALPHADIVERSITY_F
LBDHEG,RSV_InverseSimpsonMean,4648,HEPE_F,ALPHADIVERSITY_F
LBDHEG,RSV_InverseSimpsonSD,4648,HEPE_F,ALPHADIVERSITY_F
LBDHEM,RB_ObservedOTUsMean,4648,HEPE_F,ALPHADIVERSITY_F
LBDHEM,RB_ObservedOTUsSD,4648,HEPE_F,ALPHADIVERSITY_F
LBDHEM,RB_FaPhyloDivMean,4648,HEPE_F,ALPHADIVERSITY_F
LBDHEM,RB_FaPhyloDivSD,4648,HEPE_F,ALPHADIVERSITY_F
LBDHEM,RB_ShanWienDivMean,4648,HEPE_F,ALPHADIVERSITY_F
LBDHEM,RB_ShanWienDivSD,4648,HEPE_F,ALPHADIVERSITY_F
LBDHEM,RB_InverseSimpsonMean,4648,HEPE_F,ALPHADIVERSITY_F
LBDHEM,RB_InverseSimpsonSD,4648,HEPE_F,ALPHADIVERSITY_F
LBDHEM,RSV_ObservedOTUsMean,4648,HEPE_F,ALPHADIVERSITY_F
LBDHEM,RSV_ObservedOTUsSD,4648,HEPE_F,ALPHADIVERSITY_F
LBDHEM,RSV_FaPhyloDivMean,4648,HEPE_F,ALPHADIVERSITY_F
LBDHEM,RSV_FaPhyloDivSD,4648,HEPE_F,ALPHADIVERSITY_F
LBDHEM,RSV_ShanWienDivMean,4648,HEPE_F,ALPHADIVERSITY_F
LBDHEM,RSV_ShanWienDivSD,4648,HEPE_F,ALPHADIVERSITY_F
LBDHEM,RSV_InverseSimpsonMean,4648,HEPE_F,ALPHADIVERSITY_F
LBDHEM,RSV_InverseSimpsonSD,4648,HEPE_F,ALPHADIVERSITY_F
LBDRPCR,RB_ObservedOTUsMean,1617,HPVSWR_F,ALPHADIVERSITY_F
LBDRPCR,RB_ObservedOTUsSD,1617,HPVSWR_F,ALPHADIVERSITY_F
LBDRPCR,RB_FaPhyloDivMean,1617,HPVSWR_F,ALPHADIVERSITY_F
LBDRPCR,RB_FaPhyloDivSD,1617,HPVSWR_F,ALPHADIVERSITY_F
LBDRPCR,RB_ShanWienDivMean,1617,HPVSWR_F,ALPHADIVERSITY_F
LBDRPCR,RB_ShanWienDivSD,1617,HPVSWR_F,ALPHADIVERSITY_F
LBDRPCR,RB_InverseSimpsonMean,1617,HPVSWR_F,ALPHADIVERSITY_F
LBDRPCR,RB_InverseSimpsonSD,1617,HPVSWR_F,ALPHADIVERSITY_F
LBDRPCR,RSV_ObservedOTUsMean,1617,HPVSWR_F,ALPHADIVERSITY_F
LBDRPCR,RSV_ObservedOTUsSD,1617,HPVSWR_F,ALPHADIVERSITY_F
LBDRPCR,RSV_FaPhyloDivMean,1617,HPVSWR_F,ALPHADIVERSITY_F
LBDRPCR,RSV_FaPhyloDivSD,1617,HPVSWR_F,ALPHADIVERSITY_F
LBDRPCR,RSV_ShanWienDivMean,1617,HPVSWR_F,ALPHADIVERSITY_F
LBDRPCR,RSV_ShanWienDivSD,1617,HPVSWR_F,ALPHADIVERSITY_F
LBDRPCR,RSV_InverseSimpsonMean,1617,HPVSWR_F,ALPHADIVERSITY_F
LBDRPCR,RSV_InverseSimpsonSD,1617,HPVSWR_F,ALPHADIVERSITY_F
LBX06,RB_ObservedOTUsMean,3316,HPVSER_F,ALPHADIVERSITY_F
LBX06,RB_ObservedOTUsSD,3316,HPVSER_F,ALPHADIVERSITY_F
LBX06,RB_FaPhyloDivMean,3316,HPVSER_F,ALPHADIVERSITY_F
LBX06,RB_FaPhyloDivSD,3316,HPVSER_F,ALPHADIVERSITY_F
LBX06,RB_ShanWienDivMean,3316,HPVSER_F,ALPHADIVERSITY_F
LBX06,RB_ShanWienDivSD,3316,HPVSER_F,ALPHADIVERSITY_F
LBX06,RB_InverseSimpsonMean,3316,HPVSER_F,ALPHADIVERSITY_F
LBX06,RB_InverseSimpsonSD,3316,HPVSER_F,ALPHADIVERSITY_F
LBX06,RSV_ObservedOTUsMean,3316,HPVSER_F,ALPHADIVERSITY_F
LBX06,RSV_ObservedOTUsSD,3316,HPVSER_F,ALPHADIVERSITY_F
LBX06,RSV_FaPhyloDivMean,3316,HPVSER_F,ALPHADIVERSITY_F
LBX06,RSV_FaPhyloDivSD,3316,HPVSER_F,ALPHADIVERSITY_F
LBX06,RSV_ShanWienDivMean,3316,HPVSER_F,ALPHADIVERSITY_F
LBX06,RSV_ShanWienDivSD,3316,HPVSER_F,ALPHADIVERSITY_F
LBX06,RSV_InverseSimpsonMean,3316,HPVSER_F,ALPHADIVERSITY_F
LBX06,RSV_InverseSimpsonSD,3316,HPVSER_F,ALPHADIVERSITY_F
LBX11,RB_ObservedOTUsMean,3316,HPVSER_F,ALPHADIVERSITY_F
LBX11,RB_ObservedOTUsSD,3316,HPVSER_F,ALPHADIVERSITY_F
LBX11,RB_FaPhyloDivMean,3316,HPVSER_F,ALPHADIVERSITY_F
LBX11,RB_FaPhyloDivSD,3316,HPVSER_F,ALPHADIVERSITY_F
LBX11,RB_ShanWienDivMean,3316,HPVSER_F,ALPHADIVERSITY_F
LBX11,RB_ShanWienDivSD,3316,HPVSER_F,ALPHADIVERSITY_F
LBX11,RB_InverseSimpsonMean,3316,HPVSER_F,ALPHADIVERSITY_F
LBX11,RB_InverseSimpsonSD,3316,HPVSER_F,ALPHADIVERSITY_F
LBX11,RSV_ObservedOTUsMean,3316,HPVSER_F,ALPHADIVERSITY_F
LBX11,RSV_ObservedOTUsSD,3316,HPVSER_F,ALPHADIVERSITY_F
LBX11,RSV_FaPhyloDivMean,3316,HPVSER_F,ALPHADIVERSITY_F
LBX11,RSV_FaPhyloDivSD,3316,HPVSER_F,ALPHADIVERSITY_F
LBX11,RSV_ShanWienDivMean,3316,HPVSER_F,ALPHADIVERSITY_F
LBX11,RSV_ShanWienDivSD,3316,HPVSER_F,ALPHADIVERSITY_F
LBX11,RSV_InverseSimpsonMean,3316,HPVSER_F,ALPHADIVERSITY_F
LBX11,RSV_InverseSimpsonSD,3316,HPVSER_F,ALPHADIVERSITY_F
LBX16,RB_ObservedOTUsMean,3316,HPVSER_F,ALPHADIVERSITY_F
LBX16,RB_ObservedOTUsSD,3316,HPVSER_F,ALPHADIVERSITY_F
LBX16,RB_FaPhyloDivMean,3316,HPVSER_F,ALPHADIVERSITY_F
LBX16,RB_FaPhyloDivSD,3316,HPVSER_F,ALPHADIVERSITY_F
LBX16,RB_ShanWienDivMean,3316,HPVSER_F,ALPHADIVERSITY_F
LBX16,RB_ShanWienDivSD,3316,HPVSER_F,ALPHADIVERSITY_F
LBX16,RB_InverseSimpsonMean,3316,HPVSER_F,ALPHADIVERSITY_F
LBX16,RB_InverseSimpsonSD,3316,HPVSER_F,ALPHADIVERSITY_F
LBX16,RSV_ObservedOTUsMean,3316,HPVSER_F,ALPHADIVERSITY_F
LBX16,RSV_ObservedOTUsSD,3316,HPVSER_F,ALPHADIVERSITY_F
LBX16,RSV_FaPhyloDivMean,3316,HPVSER_F,ALPHADIVERSITY_F
LBX16,RSV_FaPhyloDivSD,3316,HPVSER_F,ALPHADIVERSITY_F
LBX16,RSV_ShanWienDivMean,3316,HPVSER_F,ALPHADIVERSITY_F
LBX16,RSV_ShanWienDivSD,3316,HPVSER_F,ALPHADIVERSITY_F
LBX16,RSV_InverseSimpsonMean,3316,HPVSER_F,ALPHADIVERSITY_F
LBX16,RSV_InverseSimpsonSD,3316,HPVSER_F,ALPHADIVERSITY_F
LBX18,RB_ObservedOTUsMean,3316,HPVSER_F,ALPHADIVERSITY_F
LBX18,RB_ObservedOTUsSD,3316,HPVSER_F,ALPHADIVERSITY_F
LBX18,RB_FaPhyloDivMean,3316,HPVSER_F,ALPHADIVERSITY_F
LBX18,RB_FaPhyloDivSD,3316,HPVSER_F,ALPHADIVERSITY_F
LBX18,RB_ShanWienDivMean,3316,HPVSER_F,ALPHADIVERSITY_F
LBX18,RB_ShanWienDivSD,3316,HPVSER_F,ALPHADIVERSITY_F
LBX18,RB_InverseSimpsonMean,3316,HPVSER_F,ALPHADIVERSITY_F
LBX18,RB_InverseSimpsonSD,3316,HPVSER_F,ALPHADIVERSITY_F
LBX18,RSV_ObservedOTUsMean,3316,HPVSER_F,ALPHADIVERSITY_F
LBX18,RSV_ObservedOTUsSD,3316,HPVSER_F,ALPHADIVERSITY_F
LBX18,RSV_FaPhyloDivMean,3316,HPVSER_F,ALPHADIVERSITY_F
LBX18,RSV_FaPhyloDivSD,3316,HPVSER_F,ALPHADIVERSITY_F
LBX18,RSV_ShanWienDivMean,3316,HPVSER_F,ALPHADIVERSITY_F
LBX18,RSV_ShanWienDivSD,3316,HPVSER_F,ALPHADIVERSITY_F
LBX18,RSV_InverseSimpsonMean,3316,HPVSER_F,ALPHADIVERSITY_F
LBX18,RSV_InverseSimpsonSD,3316,HPVSER_F,ALPHADIVERSITY_F
LBX2DF,RB_ObservedOTUsMean,2227,VOCWB_F,ALPHADIVERSITY_F
LBX2DF,RB_ObservedOTUsSD,2227,VOCWB_F,ALPHADIVERSITY_F
LBX2DF,RB_FaPhyloDivMean,2227,VOCWB_F,ALPHADIVERSITY_F
LBX2DF,RB_FaPhyloDivSD,2227,VOCWB_F,ALPHADIVERSITY_F
LBX2DF,RB_ShanWienDivMean,2227,VOCWB_F,ALPHADIVERSITY_F
LBX2DF,RB_ShanWienDivSD,2227,VOCWB_F,ALPHADIVERSITY_F
LBX2DF,RB_InverseSimpsonMean,2227,VOCWB_F,ALPHADIVERSITY_F
LBX2DF,RB_InverseSimpsonSD,2227,VOCWB_F,ALPHADIVERSITY_F
LBX2DF,RSV_ObservedOTUsMean,2227,VOCWB_F,ALPHADIVERSITY_F
LBX2DF,RSV_ObservedOTUsSD,2227,VOCWB_F,ALPHADIVERSITY_F
LBX2DF,RSV_FaPhyloDivMean,2227,VOCWB_F,ALPHADIVERSITY_F
LBX2DF,RSV_FaPhyloDivSD,2227,VOCWB_F,ALPHADIVERSITY_F
LBX2DF,RSV_ShanWienDivMean,2227,VOCWB_F,ALPHADIVERSITY_F
LBX2DF,RSV_ShanWienDivSD,2227,VOCWB_F,ALPHADIVERSITY_F
LBX2DF,RSV_InverseSimpsonMean,2227,VOCWB_F,ALPHADIVERSITY_F
LBX2DF,RSV_InverseSimpsonSD,2227,VOCWB_F,ALPHADIVERSITY_F
LBX4CE,RB_ObservedOTUsMean,2184,VOCWB_F,ALPHADIVERSITY_F
LBX4CE,RB_ObservedOTUsSD,2184,VOCWB_F,ALPHADIVERSITY_F
LBX4CE,RB_FaPhyloDivMean,2184,VOCWB_F,ALPHADIVERSITY_F
LBX4CE,RB_FaPhyloDivSD,2184,VOCWB_F,ALPHADIVERSITY_F
LBX4CE,RB_ShanWienDivMean,2184,VOCWB_F,ALPHADIVERSITY_F
LBX4CE,RB_ShanWienDivSD,2184,VOCWB_F,ALPHADIVERSITY_F
LBX4CE,RB_InverseSimpsonMean,2184,VOCWB_F,ALPHADIVERSITY_F
LBX4CE,RB_InverseSimpsonSD,2184,VOCWB_F,ALPHADIVERSITY_F
LBX4CE,RSV_ObservedOTUsMean,2184,VOCWB_F,ALPHADIVERSITY_F
LBX4CE,RSV_ObservedOTUsSD,2184,VOCWB_F,ALPHADIVERSITY_F
LBX4CE,RSV_FaPhyloDivMean,2184,VOCWB_F,ALPHADIVERSITY_F
LBX4CE,RSV_FaPhyloDivSD,2184,VOCWB_F,ALPHADIVERSITY_F
LBX4CE,RSV_ShanWienDivMean,2184,VOCWB_F,ALPHADIVERSITY_F
LBX4CE,RSV_ShanWienDivSD,2184,VOCWB_F,ALPHADIVERSITY_F
LBX4CE,RSV_InverseSimpsonMean,2184,VOCWB_F,ALPHADIVERSITY_F
LBX4CE,RSV_InverseSimpsonSD,2184,VOCWB_F,ALPHADIVERSITY_F
LBXV06,RB_ObservedOTUsMean,2184,VOCWB_F,ALPHADIVERSITY_F
LBXV06,RB_ObservedOTUsSD,2184,VOCWB_F,ALPHADIVERSITY_F
LBXV06,RB_FaPhyloDivMean,2184,VOCWB_F,ALPHADIVERSITY_F
LBXV06,RB_FaPhyloDivSD,2184,VOCWB_F,ALPHADIVERSITY_F
LBXV06,RB_ShanWienDivMean,2184,VOCWB_F,ALPHADIVERSITY_F
LBXV06,RB_ShanWienDivSD,2184,VOCWB_F,ALPHADIVERSITY_F
LBXV06,RB_InverseSimpsonMean,2184,VOCWB_F,ALPHADIVERSITY_F
LBXV06,RB_InverseSimpsonSD,2184,VOCWB_F,ALPHADIVERSITY_F
LBXV06,RSV_ObservedOTUsMean,2184,VOCWB_F,ALPHADIVERSITY_F
LBXV06,RSV_ObservedOTUsSD,2184,VOCWB_F,ALPHADIVERSITY_F
LBXV06,RSV_FaPhyloDivMean,2184,VOCWB_F,ALPHADIVERSITY_F
LBXV06,RSV_FaPhyloDivSD,2184,VOCWB_F,ALPHADIVERSITY_F
LBXV06,RSV_ShanWienDivMean,2184,VOCWB_F,ALPHADIVERSITY_F
LBXV06,RSV_ShanWienDivSD,2184,VOCWB_F,ALPHADIVERSITY_F
LBXV06,RSV_InverseSimpsonMean,2184,VOCWB_F,ALPHADIVERSITY_F
LBXV06,RSV_InverseSimpsonSD,2184,VOCWB_F,ALPHADIVERSITY_F
LBXV1A,RB_ObservedOTUsMean,2225,VOCWB_F,ALPHADIVERSITY_F
LBXV1A,RB_ObservedOTUsSD,2225,VOCWB_F,ALPHADIVERSITY_F
LBXV1A,RB_FaPhyloDivMean,2225,VOCWB_F,ALPHADIVERSITY_F
LBXV1A,RB_FaPhyloDivSD,2225,VOCWB_F,ALPHADIVERSITY_F
LBXV1A,RB_ShanWienDivMean,2225,VOCWB_F,ALPHADIVERSITY_F
LBXV1A,RB_ShanWienDivSD,2225,VOCWB_F,ALPHADIVERSITY_F
LBXV1A,RB_InverseSimpsonMean,2225,VOCWB_F,ALPHADIVERSITY_F
LBXV1A,RB_InverseSimpsonSD,2225,VOCWB_F,ALPHADIVERSITY_F
LBXV1A,RSV_ObservedOTUsMean,2225,VOCWB_F,ALPHADIVERSITY_F
LBXV1A,RSV_ObservedOTUsSD,2225,VOCWB_F,ALPHADIVERSITY_F
LBXV1A,RSV_FaPhyloDivMean,2225,VOCWB_F,ALPHADIVERSITY_F
LBXV1A,RSV_FaPhyloDivSD,2225,VOCWB_F,ALPHADIVERSITY_F
LBXV1A,RSV_ShanWienDivMean,2225,VOCWB_F,ALPHADIVERSITY_F
LBXV1A,RSV_ShanWienDivSD,2225,VOCWB_F,ALPHADIVERSITY_F
LBXV1A,RSV_InverseSimpsonMean,2225,VOCWB_F,ALPHADIVERSITY_F
LBXV1A,RSV_InverseSimpsonSD,2225,VOCWB_F,ALPHADIVERSITY_F
LBXV1D,RB_ObservedOTUsMean,2058,VOCWB_F,ALPHADIVERSITY_F
LBXV1D,RB_ObservedOTUsSD,2058,VOCWB_F,ALPHADIVERSITY_F
